match_id,date,team_a,team_b,team_a_goals,team_b_goals,team_a_elo_pre,team_b_elo_pre,team_a_goals_for_last_10,team_a_goals_against_last_10,team_b_goals_for_last_10,team_b_goals_against_last_10,team_a_points_per_game_last_10,team_b_points_per_game_last_10,team_a_matches_available,team_b_matches_available
12084,1979-11-29,Cameroon,Gabon,3,1,1673.49,1542.54,1.1,1.5,1.4,2.1,1.2,0.7,10,10
12085,1979-12-04,El Salvador,Mexico,0,2,1542.92,1790.46,1.3,1.7,1.9,1.8,1.2,1.5,10,10
12086,1979-12-05,Chile,Paraguay,1,0,1653.88,1858.79,1.5,1.0,1.9,0.9,1.4,2.2,10,10
12087,1979-12-09,Cyprus,Spain,1,3,1315.31,1816.42,0.2,2.7,1.2,1.1,0.1,1.1,10,10
12088,1979-12-11,Chile,Paraguay,0,0,1699.77,1812.9,1.5,0.8,1.8,0.9,1.7,2.1,10,10
12089,1979-12-18,Mexico,El Salvador,1,1,1802.09,1531.29,1.8,1.7,1.2,1.8,1.5,1.1,10,10
12090,1979-12-19,Scotland,Belgium,1,3,1806.6,1861.69,1.2,1.6,0.9,0.6,1.1,1.4,10,10
12091,1979-12-22,Germany,Turkey,2,0,2058.77,1698.15,2.1,0.6,0.8,1.2,2.4,1.1,10,10
12092,1979-12-23,Basque Country,Bulgaria,4,0,1784.91,1701.09,2.9,2.0,0.8,1.5,1.9,1.2,10,10
12093,1979-12-26,Tunisia,Senegal,3,1,1733.18,1667.1,0.8,1.3,1.1,1.0,0.8,1.4,10,10
12094,1980-01-06,Sierra Leone,Ghana,2,4,1593.63,1758.69,0.8,2.2,0.8,1.0,0.9,1.5,10,10
12095,1980-01-16,Cyprus,Greece,1,1,1312.13,1768.7,0.2,2.7,1.9,1.8,0.1,1.4,10,10
12096,1980-01-19,Congo,Ivory Coast,2,0,1662.19,1624.11,1.1,1.7,1.6,1.1,1.0,1.2,10,10
12097,1980-01-20,Congo,Ivory Coast,0,2,1688.91,1597.38,1.2,1.5,1.6,1.2,1.3,1.2,10,10
12098,1980-01-23,Spain,Netherlands,1,0,1819.59,2003.64,1.3,1.1,1.6,1.1,1.1,1.7,10,10
12099,1980-01-26,Nigeria,Liberia,1,0,1762.77,1652.2,1.6,0.7,1.1,0.9,1.7,1.5,10,10
12100,1980-01-27,Ghana,Tunisia,4,1,1775.42,1757.55,1.1,1.2,1.1,1.4,1.5,1.0,10,10
12101,1980-01-27,Cameroon,Ivory Coast,1,1,1692.69,1635.11,1.2,1.4,1.7,1.0,1.4,1.5,10,10
12102,1980-01-27,Australia,Czechoslovakia,0,4,1671.34,1865.02,1.1,1.1,2.0,1.0,1.0,1.8,10,10
12103,1980-01-30,Ivory Coast,Tunisia,1,1,1640.03,1729.09,1.7,0.9,1.2,1.7,1.6,1.0,10,10
12104,1980-01-30,Saudi Arabia,South Korea,1,3,1582.83,1993.16,1.7,1.0,4.3,0.5,1.3,2.5,10,10
12105,1980-02-01,Congo,Gabon,3,0,1651.19,1523.34,1.1,1.4,1.3,2.2,1.3,0.6,10,10
12106,1980-02-01,Saudi Arabia,South Korea,0,0,1577.66,1998.33,1.8,1.1,4.6,0.6,1.3,2.7,10,10
12107,1980-02-02,Nigeria,Cameroon,0,0,1783.53,1687.76,1.4,0.6,1.1,1.5,1.7,1.2,10,10
12108,1980-02-03,Australia,Czechoslovakia,0,5,1656.53,1879.83,0.9,1.4,2.4,0.9,0.7,2.1,10,10
12109,1980-02-06,England,Republic of Ireland,2,0,1998.94,1711.1,2.3,0.6,1.2,1.4,2.3,1.1,10,10
12110,1980-02-09,Gambia,Guinea-Bissau,2,0,1512.07,1617.55,1.0,1.8,1.4,2.0,1.1,0.9,10,10
12111,1980-02-09,Australia,Czechoslovakia,2,2,1643.53,1892.83,0.8,1.7,2.8,0.9,0.7,2.1,10,10
12112,1980-02-10,Mali,Senegal,1,0,1738.9,1642.74,1.3,1.2,1.0,1.3,1.5,1.1,10,10
12113,1980-02-11,Guinea-Bissau,Guinea,1,2,1578.71,1688.96,1.1,1.8,1.8,1.7,0.9,1.2,10,10
12114,1980-02-12,Ivory Coast,Morocco,4,4,1647.56,1725.43,1.8,0.9,1.9,1.2,1.7,1.5,10,10
12115,1980-02-12,Mali,Mauritania,0,1,1760.8,1392.69,1.3,1.1,1.0,3.0,1.7,0.2,10,10
12116,1980-02-13,Gambia,Guinea,0,0,1550.91,1709.75,1.1,1.1,1.6,1.7,1.4,1.2,10,10
12117,1980-02-13,Spain,German DR,0,1,1864.15,1851.87,1.4,1.0,1.6,1.2,1.4,1.6,10,10
12118,1980-02-14,Mauritania,Senegal,1,2,1446.26,1620.84,1.0,2.6,0.7,1.3,0.5,0.8,10,10
12119,1980-02-16,Gambia,Mauritania,2,2,1563.74,1430.18,0.8,1.0,1.1,2.4,1.2,0.5,10,10
12120,1980-02-16,Guinea,Senegal,1,2,1696.92,1636.91,1.5,1.6,0.8,1.4,1.2,0.8,10,10
12121,1980-02-16,Italy,Romania,2,1,1982.74,1729.16,1.3,1.1,1.2,1.5,1.9,0.9,10,10
12122,1980-02-17,Guinea-Bissau,Mali,2,4,1557.93,1707.24,1.1,1.6,1.2,1.1,0.9,1.6,10,10
12123,1980-02-17,Morocco,Poland,1,0,1718.81,1941.44,2.3,1.6,1.9,0.5,1.5,2.1,10,10
12124,1980-02-18,Gambia,Senegal,0,1,1552.74,1672.04,1.0,1.1,0.9,1.4,1.3,1.0,10,10
12125,1980-02-19,Fiji,New Zealand,1,1,1539.66,1786.43,3.4,1.8,3.0,0.5,1.3,2.5,10,10
12126,1980-02-21,Fiji,New Zealand,0,2,1557.99,1768.11,3.5,1.6,2.5,0.6,1.4,2.3,10,10
12127,1980-02-24,New Caledonia,Australia,0,8,1650.69,1661.99,3.4,1.9,1.0,1.9,1.5,0.7,10,10
12128,1980-02-24,Vanuatu,Papua New Guinea,3,4,1545.38,1458.25,2.0,1.7,3.5,3.0,1.2,0.7,10,10
12129,1980-02-25,Fiji,Solomon Islands,3,1,1544.2,1584.2,3.3,1.5,3.5,2.0,1.4,1.9,10,10
12130,1980-02-25,Morocco,Senegal,3,2,1765.78,1692.13,2.3,1.6,0.9,1.3,1.5,1.2,10,10
12131,1980-02-25,New Zealand,Tahiti,1,3,1781.9,1809.59,2.1,0.6,4.6,1.0,2.3,2.7,10,10
12132,1980-02-26,Mexico,South Korea,0,1,1782.52,1973.22,1.4,1.7,4.2,0.5,1.3,2.5,10,10
12133,1980-02-26,New Caledonia,Vanuatu,4,3,1621.67,1508.01,3.2,2.6,2.2,1.9,1.2,1.2,10,10
12134,1980-02-26,Australia,Papua New Guinea,11,2,1691.02,1495.62,1.3,1.7,2.3,3.2,0.7,0.7,10,10
12135,1980-02-27,Belgium,Luxembourg,5,0,1886.97,1303.79,1.2,0.7,0.3,2.6,1.6,0.1,10,10
12136,1980-02-27,Fiji,New Zealand,4,0,1577.64,1754.28,3.5,1.6,2.1,0.6,1.4,2.3,10,10
12137,1980-02-27,France,Greece,5,1,1988.71,1742.74,2.6,0.8,2.0,1.7,2.5,1.5,10,10
12138,1980-02-27,Germany,Malta,8,0,2065.46,1424.8,2.3,0.6,0.2,3.1,2.6,0.1,10,10
12139,1980-02-27,Iraq,Poland,1,1,1912.83,1894.48,2.9,0.3,1.8,0.6,2.8,1.8,10,10
12140,1980-02-27,Morocco,Tunisia,0,0,1789.51,1721.56,2.4,1.5,1.3,1.4,1.8,1.1,10,10
12141,1980-02-27,Solomon Islands,Tahiti,1,12,1550.76,1837.2,3.4,1.6,4.6,1.1,1.9,2.7,10,10
12142,1980-02-28,Australia,Vanuatu,1,0,1705.72,1487.49,2.2,1.9,2.2,2.3,0.7,0.9,10,10
12143,1980-02-28,New Caledonia,Papua New Guinea,8,0,1642.19,1480.91,3.6,2.6,2.5,3.9,1.5,0.7,10,10
12144,1980-02-29,Iraq,Poland,1,0,1911.25,1896.06,2.9,0.4,1.8,0.6,2.6,1.8,10,10
12145,1980-02-29,Fiji,Tahiti,3,6,1621.7,1846.88,3.9,1.0,5.6,1.1,1.7,2.7,10,10
12146,1980-02-29,New Zealand,Solomon Islands,6,1,1710.22,1541.09,2.0,0.9,3.0,2.7,2.2,1.6,10,10
12147,1980-03-01,New Caledonia,Fiji,2,1,1659.19,1608.81,4.4,2.2,4.2,1.3,1.8,1.7,10,10
12148,1980-03-01,Australia,Tahiti,4,2,1719.02,1859.76,2.3,1.8,5.8,1.2,1.0,2.7,10,10
12149,1980-03-04,Sierra Leone,Guinea,3,2,1576.9,1661.79,1.0,2.6,1.5,1.5,0.8,1.2,10,10
12150,1980-03-06,Honduras,Costa Rica,1,1,1633.58,1601.34,1.4,1.5,1.2,1.6,1.3,1.1,10,10
12151,1980-03-08,Egypt,Ivory Coast,2,1,1779.12,1654.17,1.7,1.6,1.8,1.2,1.7,1.5,10,10
12152,1980-03-08,Kuwait,Bulgaria,1,1,1803.72,1678.19,2.6,1.0,0.7,1.9,2.0,0.9,10,10
12153,1980-03-08,Nigeria,Tanzania,3,1,1775.47,1657.32,1.4,0.6,1.6,1.5,1.7,1.6,10,10
12154,1980-03-09,Algeria,Ghana,0,0,1761.2,1803.88,1.5,0.6,1.3,1.3,1.9,1.5,10,10
12155,1980-03-09,Guinea,Morocco,1,1,1624.6,1783.72,1.5,1.6,2.3,1.4,1.1,1.8,10,10
12156,1980-03-12,Egypt,Tanzania,2,1,1798.77,1637.14,1.9,1.7,1.3,1.6,1.9,1.3,10,10
12157,1980-03-12,Malaysia,Saudi Arabia,3,0,1638.1,1602.77,1.3,0.9,1.8,1.0,1.8,1.4,10,10
12158,1980-03-12,Nigeria,Ivory Coast,0,0,1795.64,1634.52,1.7,0.7,1.9,1.2,1.9,1.5,10,10
12159,1980-03-13,Ghana,Guinea,1,0,1800.21,1637.45,1.3,1.0,1.5,1.5,1.6,1.2,10,10
12160,1980-03-13,Algeria,Morocco,1,0,1764.86,1770.86,1.3,0.6,2.3,1.5,1.7,1.6,10,10
12161,1980-03-15,Italy,Uruguay,1,0,1994.05,1694.68,1.4,1.0,0.8,1.7,2.2,0.9,10,10
12162,1980-03-15,Ivory Coast,Tanzania,1,1,1647.51,1620.17,1.5,1.2,1.4,1.7,1.3,1.3,10,10
12163,1980-03-15,Nigeria,Egypt,1,0,1782.65,1815.74,1.4,0.5,2.1,1.4,1.7,2.2,10,10
12164,1980-03-16,Algeria,Guinea,3,2,1795.38,1620.56,1.3,0.6,1.4,1.5,1.7,1.1,10,10
12165,1980-03-16,Ghana,Morocco,0,1,1817.1,1740.35,1.2,0.9,2.3,1.3,1.6,1.6,10,10
12166,1980-03-16,Malaysia,China,3,1,1665.06,1795.33,1.2,0.7,2.1,0.7,1.8,2.1,10,10
12167,1980-03-18,Belgium,Uruguay,2,0,1888.99,1685.59,1.6,0.6,0.8,1.5,1.8,0.9,10,10
12168,1980-03-18,Honduras,Mexico,0,1,1630.81,1767.51,1.4,1.3,1.4,1.7,1.4,1.3,10,10
12169,1980-03-19,Algeria,Egypt,2,2,1811.44,1782.89,1.5,0.7,1.8,1.4,1.9,1.9,10,10
12170,1980-03-19,Nigeria,Morocco,1,0,1815.5,1776.87,1.5,0.4,2.2,1.1,2.0,1.8,10,10
12171,1980-03-20,Tahiti,Vanuatu,1,0,1818.24,1474.19,6.0,1.4,2.1,2.1,2.7,0.9,10,10
12172,1980-03-21,Egypt,Morocco,0,2,1785.35,1750.19,1.7,1.4,1.8,1.1,1.7,1.5,10,10
12173,1980-03-22,Nigeria,Algeria,3,0,1842.17,1808.98,1.4,0.4,1.6,0.7,2.0,2.0,10,10
12174,1980-03-22,Yugoslavia,Uruguay,2,1,1915.36,1671.39,2.6,1.0,0.8,1.7,2.2,0.8,10,10
12175,1980-03-26,Spain,England,0,2,1833.09,2008.55,1.3,1.1,2.1,0.6,1.1,2.3,10,10
12176,1980-03-26,Scotland,Portugal,4,1,1781.31,1855.17,1.0,1.7,1.1,1.0,0.8,1.7,10,10
12177,1980-03-26,Luxembourg,Uruguay,0,1,1301.77,1659.56,0.3,3.0,0.8,1.4,0.1,0.8,10,10
12178,1980-03-26,Israel,Northern Ireland,0,0,1821.58,1725.4,1.4,0.8,0.9,1.8,1.7,1.3,10,10
12179,1980-03-26,Switzerland,Czechoslovakia,2,0,1623.7,1874.37,0.9,2.0,2.8,1.1,0.9,1.9,10,10
12180,1980-03-26,France,Netherlands,0,0,2000.43,1959.08,2.8,0.8,1.3,1.2,2.5,1.4,10,10
12181,1980-03-26,Cyprus,Republic of Ireland,2,3,1338.09,1701.49,0.3,2.7,1.1,1.5,0.2,1.0,10,10
12182,1980-03-26,Bulgaria,Russia,1,3,1688.58,1898.64,0.7,2.0,1.5,1.1,0.7,1.8,10,10
12183,1980-03-26,Hungary,Poland,2,1,1821.74,1867.37,1.3,1.4,1.7,0.5,1.3,1.8,10,10
12184,1980-03-29,Alderney,Guernsey,0,5,1211.08,1816.27,0.2,6.4,3.9,1.3,0.0,2.2,10,10
12185,1980-03-30,Guyana,Grenada,5,2,1380.82,1607.57,0.4,1.8,1.0,0.6,0.5,1.6,10,10
12186,1980-03-30,Yugoslavia,Romania,2,0,1927.19,1717.85,2.8,1.1,1.2,1.5,2.4,0.9,10,10
12187,1980-04-01,Switzerland,Greece,2,0,1672.24,1731.03,0.9,2.0,1.3,2.1,0.9,1.2,10,10
12188,1980-04-02,Belgium,Poland,2,1,1903.19,1833.46,1.7,0.5,1.6,0.7,2.0,1.5,10,10
12189,1980-04-02,Germany,Austria,1,0,2066.92,1982.23,2.8,0.5,2.0,1.1,2.6,2.1,10,10
12190,1980-04-02,Romania,German DR,2,2,1704.01,1882.93,1.1,1.6,1.7,1.1,0.8,1.9,10,10
12191,1980-04-05,Senegal,Tunisia,0,2,1668.39,1727.36,1.1,1.5,1.3,1.2,1.2,1.2,10,10
12192,1980-04-06,Ivory Coast,Gabon,4,1,1645.16,1503.91,1.3,1.3,1.3,2.4,1.1,0.6,10,10
12193,1980-04-08,Mexico,Honduras,5,0,1786.28,1612.04,1.5,1.5,1.3,1.2,1.6,1.4,10,10
12194,1980-04-13,Grenada,Guyana,2,3,1560.37,1428.03,1.1,1.0,0.9,1.8,1.5,0.8,10,10
12195,1980-04-15,Guatemala,Mexico,2,4,1599.42,1802.38,1.7,1.5,1.9,1.5,1.4,1.6,10,10
12196,1980-04-16,Costa Rica,Honduras,1,1,1604.12,1595.94,1.2,1.6,1.1,1.6,1.1,1.1,10,10
12197,1980-04-16,German DR,Greece,2,0,1868.72,1696.0,1.9,1.0,0.9,2.2,2.0,0.9,10,10
12198,1980-04-16,Spain,Czechoslovakia,2,2,1817.07,1825.83,0.8,1.3,2.5,1.3,0.8,1.6,10,10
12199,1980-04-19,Italy,Poland,2,2,2003.13,1809.4,1.4,1.0,1.2,0.9,2.2,1.2,10,10
12200,1980-04-20,Tanzania,Zambia,0,2,1622.53,1745.78,1.4,1.8,1.8,1.3,1.1,1.7,10,10
12201,1980-04-20,Zimbabwe,Mozambique,6,0,1584.79,1567.16,1.8,1.7,1.375,2.0,1.2,1.5,10,8
12202,1980-04-21,Mozambique,Tanzania,0,2,1538.68,1602.75,1.2222,2.4444,1.3,1.9,1.3333,1.0,9,10
12203,1980-04-21,Zimbabwe,Zambia,2,1,1613.27,1765.56,2.2,1.5,1.8,1.0,1.4,2.0,10,10
12204,1980-04-26,Yugoslavia,Poland,2,1,1941.02,1824.58,2.9,0.9,1.1,1.1,2.7,1.0,10,10
12205,1980-04-27,Malta,Libya,0,3,1423.34,1690.31,0.2,3.8,1.0,1.3,0.1,1.5,10,10
12206,1980-04-29,Sweden,Russia,1,5,1691.18,1912.43,1.6,1.2,1.7,1.1,1.4,2.0,10,10
12207,1980-04-29,Mexico,Guatemala,2,2,1816.61,1585.19,2.2,1.4,1.6,1.8,1.9,1.1,10,10
12208,1980-04-30,Czechoslovakia,Hungary,1,0,1825.08,1855.66,2.7,1.2,1.4,1.1,1.7,1.6,10,10
12209,1980-04-30,Republic of Ireland,Switzerland,2,0,1708.08,1707.27,1.2,1.7,1.0,1.7,1.0,1.2,10,10
12210,1980-05-01,Senegal,Guinea,1,0,1643.44,1604.5,0.9,1.6,1.3,1.8,0.9,0.8,10,10
12211,1980-05-01,Thailand,Luxembourg,0,1,1576.15,1294.99,1.8,0.8,0.3,2.9,1.8,0.1,10,10
12212,1980-05-04,Zambia,Malawi,1,1,1723.19,1755.32,1.7,1.2,2.3,0.4,1.7,2.3,10,10
12213,1980-05-07,Sweden,Denmark,0,1,1678.06,1698.68,1.4,1.7,1.2,1.3,1.1,1.1,10,10
12214,1980-05-08,Libya,Gambia,2,1,1700.93,1532.66,1.3,1.2,0.9,1.1,1.8,1.2,10,10
12215,1980-05-09,Panama,El Salvador,0,0,1373.97,1550.86,0.9,3.4,1.1,1.9,0.4,0.9,10,10
12216,1980-05-09,South Korea,Luxembourg,2,3,1988.23,1345.06,3.8,0.5,0.4,2.6,2.5,0.4,10,10
12217,1980-05-09,Martinique,Guadeloupe,1,0,1646.81,1521.28,1.2,0.9,0.9,1.4,1.6,1.0,10,10
12218,1980-05-09,Jersey,Guernsey,1,2,1772.65,1818.06,2.7,1.7,3.8,1.3,1.6,2.2,10,10
12219,1980-05-11,Japan,Luxembourg,1,0,1694.51,1403.62,1.5,1.0,0.6,2.5,1.8,0.7,10,10
12220,1980-05-13,Myanmar,Luxembourg,2,0,1511.52,1394.15,1.3,1.4,0.5,2.3,1.0,0.7,10,10
12221,1980-05-13,England,Argentina,3,1,2024.57,1916.27,2.1,0.6,1.5,1.5,2.3,1.0,10,10
12222,1980-05-13,Germany,Poland,3,1,2089.75,1804.28,2.9,0.5,1.0,1.3,2.8,0.7,10,10
12223,1980-05-13,Haiti,El Salvador,2,0,1777.37,1536.78,1.8,0.7,1.0,1.7,2.5,1.0,10,10
12224,1980-05-14,Greece,Bulgaria,0,0,1679.79,1674.79,0.8,2.0,0.7,2.0,0.9,0.7,10,10
12225,1980-05-14,South Korea,Luxembourg,3,0,1929.67,1373.91,3.9,0.8,0.5,2.2,2.2,0.7,10,10
12226,1980-05-16,Republic of Ireland,Argentina,0,1,1738.01,1895.33,1.4,1.6,1.6,1.8,1.3,0.9,10,10
12227,1980-05-16,Northern Ireland,Scotland,1,0,1733.5,1817.6,0.7,1.7,1.4,1.7,1.1,1.1,10,10
12228,1980-05-17,Wales,England,4,1,1825.67,2045.51,1.7,1.0,2.4,0.7,1.7,2.5,10,10
12229,1980-05-18,Ethiopia,Zambia,0,0,1550.28,1725.96,0.9,1.6,1.6,1.3,0.9,1.5,10,10
12230,1980-05-20,Guatemala,Costa Rica,0,0,1602.66,1603.41,1.7,1.9,1.3,1.0,1.1,1.2,10,10
12231,1980-05-20,England,Northern Ireland,1,1,1998.71,1770.63,2.2,1.0,0.6,1.7,2.2,1.1,10,10
12232,1980-05-21,Austria,Argentina,1,5,1959.4,1912.6,1.7,1.0,1.5,1.6,1.8,1.1,10,10
12233,1980-05-21,Denmark,Spain,2,2,1726.9,1817.83,1.2,1.1,1.0,1.4,1.4,0.9,10,10
12234,1980-05-21,Scotland,Wales,1,0,1780.47,1872.47,1.4,1.5,1.4,1.1,1.1,1.7,10,10
12235,1980-05-22,Finland,Sweden,0,2,1605.37,1649.84,0.8,1.8,1.4,1.8,0.9,1.0,10,10
12236,1980-05-22,Norway,Bulgaria,1,0,1520.05,1675.22,0.7,2.2,0.6,1.8,0.4,0.8,10,10
12237,1980-05-23,Russia,France,1,0,1925.55,1996.87,1.9,1.0,2.6,0.6,2.0,2.5,10,10
12238,1980-05-23,Wales,Northern Ireland,0,1,1834.7,1787.91,1.3,1.2,0.7,1.4,1.4,1.2,10,10
12239,1980-05-24,Scotland,England,0,2,1818.24,1981.43,1.4,1.5,2.0,1.1,1.1,2.0,10,10
12240,1980-05-28,Poland,Scotland,1,0,1794.56,1801.37,1.0,1.5,1.3,1.4,0.6,1.1,10,10
12241,1980-05-29,Costa Rica,Guatemala,2,1,1603.35,1602.73,1.0,0.9,1.7,1.7,1.0,1.2,10,10
12242,1980-05-31,Sierra Leone,Algeria,2,2,1614.09,1781.84,1.1,2.2,1.3,1.0,1.1,1.7,10,10
12243,1980-05-31,Hungary,Scotland,3,1,1823.02,1770.79,1.4,1.2,1.2,1.2,1.5,1.1,10,10
12244,1980-05-31,Australia,England,1,2,1760.55,1998.29,2.7,1.9,2.2,1.1,1.3,2.2,10,10
12245,1980-06-01,Macau,Hong Kong,0,2,1521.02,1638.34,0.75,3.5,1.2,2.4,0.5,1.0,8,10
12246,1980-06-01,Zambia,Ethiopia,4,0,1711.96,1564.28,1.2,1.2,0.8,1.2,1.3,1.0,10,10
12247,1980-06-02,Iceland,Wales,0,4,1476.56,1800.69,0.3,2.4,1.3,1.1,0.1,1.4,10,10
12248,1980-06-04,Denmark,Norway,3,1,1734.58,1562.63,1.4,1.1,0.8,2.0,1.5,0.7,10,10
12249,1980-06-04,El Salvador,Haiti,3,0,1524.77,1789.38,1.0,1.9,2.0,0.4,0.9,2.8,10,10
12250,1980-06-04,Finland,Bulgaria,0,2,1579.19,1632.65,0.7,1.2,0.6,1.7,0.9,0.8,10,10
12251,1980-06-04,Hungary,Austria,1,1,1848.55,1925.39,1.4,1.3,1.7,1.3,1.5,1.8,10,10
12252,1980-06-06,Belgium,Romania,2,1,1927.25,1718.23,1.9,0.5,1.0,1.8,2.3,0.6,10,10
12253,1980-06-06,Honduras,Haiti,3,1,1596.64,1740.12,0.9,1.4,1.9,0.7,1.1,2.5,10,10
12254,1980-06-07,Zambia,Zimbabwe,2,1,1729.93,1655.64,1.4,1.1,2.0,1.6,1.3,1.4,10,10
12255,1980-06-08,Zambia,Zimbabwe,1,3,1753.61,1631.95,1.6,1.1,2.0,1.7,1.6,1.3,10,10
12256,1980-06-08,Tunisia,Morocco,0,1,1752.31,1783.22,1.2,1.1,1.3,1.1,1.2,1.5,10,10
12257,1980-06-08,Brazil,Mexico,2,0,2017.99,1799.14,2.6,1.2,2.4,1.0,2.0,2.0,10,10
12258,1980-06-09,Hong Kong,Japan,1,3,1658.58,1703.98,1.3,2.4,1.5,0.7,1.0,2.1,10,10
12259,1980-06-10,Honduras,Haiti,1,0,1638.37,1698.39,1.0,1.4,1.8,0.8,1.1,2.4,10,10
12260,1980-06-11,China,Japan,1,0,1754.58,1730.08,2.1,1.0,1.6,0.7,1.8,2.1,10,10
12261,1980-06-11,Czechoslovakia,Germany,0,1,1857.71,2099.47,2.7,1.0,3.2,0.6,2.0,3.0,10,10
12262,1980-06-11,Netherlands,Greece,1,0,1962.63,1679.36,1.2,0.9,0.6,1.9,1.5,0.7,10,10
12263,1980-06-12,Belgium,England,1,1,1941.11,2010.46,2.0,0.5,2.1,0.8,2.5,2.5,10,10
12264,1980-06-12,Guatemala,Haiti,1,2,1572.78,1663.26,1.5,1.8,1.7,0.9,0.9,2.1,10,10
12265,1980-06-12,Italy,Spain,0,0,1987.95,1810.15,1.5,1.2,1.2,1.5,2.0,1.0,10,10
12266,1980-06-13,Togo,Nigeria,0,1,1634.88,1869.32,1.4,2.1,1.6,0.3,1.6,2.2,10,10
12267,1980-06-13,Honduras,Panama,0,0,1673.5,1388.05,1.0,1.3,0.7,3.1,1.3,0.5,10,10
12268,1980-06-13,Algeria,Sierra Leone,3,1,1768.39,1627.54,1.2,1.2,1.2,2.3,1.5,1.1,10,10
12269,1980-06-13,China,Hong Kong,7,0,1782.47,1632.47,2.2,0.8,1.2,2.6,2.1,0.7,10,10
12270,1980-06-14,Germany,Netherlands,3,2,2111.42,1972.46,3.1,0.6,1.3,0.6,3.0,1.8,10,10
12271,1980-06-14,Greece,Czechoslovakia,1,3,1669.54,1845.76,0.4,1.8,2.3,1.0,0.6,1.7,10,10
12272,1980-06-15,Malawi,Zambia,2,0,1752.56,1713.51,2.4,0.5,1.6,1.3,2.3,1.5,10,10
12273,1980-06-15,Australia,Northern Ireland,1,1,1748.38,1821.92,2.7,1.9,0.6,1.4,1.3,1.2,10,10
12274,1980-06-15,Belgium,Spain,2,1,1947.02,1824.29,2.1,0.6,1.0,1.3,2.5,1.0,10,10
12275,1980-06-15,Brazil,Russia,1,2,2031.25,1961.62,2.5,1.1,2.0,1.0,2.0,2.2,10,10
12276,1980-06-15,Honduras,Panama,2,0,1653.23,1408.33,1.0,1.2,0.4,2.9,1.4,0.3,10,10
12277,1980-06-15,Italy,England,1,0,1973.81,2004.55,1.5,0.9,2.1,0.9,2.1,2.3,10,10
12278,1980-06-17,Netherlands,Czechoslovakia,1,1,1953.86,1861.73,1.2,0.9,2.2,1.0,1.5,1.7,10,10
12279,1980-06-17,Greece,Germany,0,0,1653.57,2130.02,0.4,1.7,3.1,0.7,0.6,3.0,10,10
12280,1980-06-18,Australia,Northern Ireland,1,2,1754.64,1815.67,2.8,1.9,0.7,1.3,1.4,1.3,10,10
12281,1980-06-18,Hong Kong,Japan,0,2,1614.68,1702.19,1.1,3.0,1.2,0.8,0.7,1.8,10,10
12282,1980-06-18,Italy,Belgium,0,0,2006.46,1966.84,1.5,0.9,2.1,0.6,2.1,2.5,10,10
12283,1980-06-18,Spain,England,1,2,1804.47,1971.9,1.0,1.4,1.6,0.9,0.9,2.0,10,10
12284,1980-06-18,Sweden,Israel,1,1,1676.02,1813.48,1.4,1.8,1.4,0.8,1.0,1.7,10,10
12285,1980-06-19,Madagascar,Tanzania,2,1,1644.71,1627.27,1.7,1.7,1.5,1.9,1.6,1.2,10,10
12286,1980-06-21,Italy,Czechoslovakia,1,1,2003.05,1869.5,1.2,0.9,2.2,0.9,1.9,1.8,10,10
12287,1980-06-22,Poland,Iraq,3,0,1825.15,1939.94,0.9,1.5,2.8,0.4,0.6,2.6,10,10
12288,1980-06-22,Madagascar,Tanzania,1,1,1673.21,1598.78,1.8,1.7,1.4,1.9,1.8,1.1,10,10
12289,1980-06-22,Senegal,Morocco,0,1,1670.09,1810.55,0.9,1.4,1.3,0.9,1.2,1.8,10,10
12290,1980-06-22,Belgium,Germany,1,2,1970.24,2103.65,2.1,0.5,2.8,0.6,2.6,2.8,10,10
12291,1980-06-22,Guinea,Lesotho,3,1,1577.85,1425.99,1.3,1.6,0.6,2.2,0.8,0.6,10,10
12292,1980-06-24,Brazil,Chile,2,1,1995.32,1709.21,2.4,1.2,1.4,0.8,1.7,1.5,10,10
12293,1980-06-24,Congo,Guinea,1,1,1670.62,1595.51,1.4,1.3,1.4,1.4,1.6,1.1,10,10
12294,1980-06-24,Costa Rica,Cuba,3,0,1633.29,1581.16,1.0,0.7,1.2,0.7,1.3,1.5,10,10
12295,1980-06-25,DR Congo,Congo,1,2,1695.63,1664.23,2.2,1.9,1.5,1.4,1.6,1.6,10,10
12296,1980-06-25,Iceland,Finland,1,1,1468.51,1553.77,0.3,2.8,0.7,1.3,0.0,0.9,10,10
12297,1980-06-27,DR Congo,Gabon,1,1,1662.93,1485.48,2.1,1.7,1.3,2.3,1.6,0.6,10,10
12298,1980-06-29,Tunisia,Nigeria,2,0,1724.97,1881.67,1.2,1.1,1.5,0.1,1.2,2.4,10,10
12299,1980-06-29,Zambia,Kenya,5,0,1686.87,1634.55,1.4,1.4,1.5,1.2,1.2,1.5,10,10
12300,1980-06-29,Brazil,Poland,1,1,2005.01,1864.71,2.0,1.3,1.1,1.4,1.7,0.8,10,10
12301,1980-06-29,Cameroon,Malawi,3,0,1695.83,1779.2,1.1,1.1,2.4,0.5,1.3,2.3,10,10
12302,1980-06-30,Iceland,Faroe Islands,2,1,1475.73,1418.78,0.4,2.7,0.6,4.4,0.1,0.0,10,5
12303,1980-07-02,Bolivia,Poland,0,1,1678.9,1876.21,1.0,2.5,1.2,1.4,1.0,0.9,10,10
