date,team,elo_pre
1984-11-24,Qatar,1705.1284328637726
1984-11-24,Finland,1585.6583552014044
1984-11-24,Burkina Faso,1612.831558997655
1984-11-24,Ghana,1832.4754524418258
1984-11-24,Benin,1470.139011186884
1984-11-24,Ivory Coast,1731.3032638039017
1984-11-25,Benin,1459.2237146221305
1984-11-25,Togo,1674.4842771916317
1984-11-25,Gabon,1484.803209480812
1984-11-25,DR Congo,1671.213847977653
1984-11-25,United Arab Emirates,1596.251754420818
1984-11-25,Syria,1499.2540147132127
1984-11-27,Benin,1445.7485654184727
1984-11-27,Ghana,1815.688785303507
1984-11-28,Burkina Faso,1629.6182261359738
1984-11-28,Ivory Coast,1742.2185603686553
1984-11-28,Ghana,1822.0642650460468
1984-11-28,Togo,1687.9594263952895
1984-11-30,USA,1689.6012722571802
1984-11-30,Ecuador,1614.3467614078957
1984-12-01,Qatar,1695.200793155647
1984-12-01,Syria,1477.4184479805733
1984-12-01,Iran,1858.332906256089
1984-12-01,United Arab Emirates,1618.0873211534574
1984-12-01,Uganda,1644.024178999882
1984-12-01,Tanzania,1609.2747259484397
1984-12-02,Saint Lucia,1454.8921392207715
1984-12-02,Saint Vincent and the Grenadines,1686.3014598052937
1984-12-02,Singapore,1518.3667676794496
1984-12-02,India,1488.9857123049737
1984-12-02,Sierra Leone,1526.858041938758
1984-12-02,Gambia,1559.0354138996272
1984-12-02,Benin,1439.373085675933
1984-12-02,Mali,1624.8308369322217
1984-12-02,Kenya,1677.6710461516154
1984-12-02,Malawi,1810.8578084265139
1984-12-02,Dominica,1446.8920931912999
1984-12-02,Grenada,1479.424243492461
1984-12-02,USA,1683.2030229384711
1984-12-02,Ecuador,1620.7450107266047
1984-12-02,Saudi Arabia,1739.5332908327382
1984-12-02,South Korea,1781.1005932120818
1984-12-02,Zambia,1679.151279910111
1984-12-02,Zimbabwe,1693.0242701000323
1984-12-03,Kuwait,1737.744907969818
1984-12-03,Qatar,1678.5248681978512
1984-12-03,China,1734.7143468949207
1984-12-03,Iran,1870.3649023836501
1984-12-03,Somalia,1394.3649672034308
1984-12-03,Zanzibar,1325.9352397258574
1984-12-04,Mexico,1880.8956182954305
1984-12-04,Ecuador,1626.080714928787
1984-12-04,United Arab Emirates,1606.0553250258963
1984-12-04,India,1461.516646261397
1984-12-04,Uganda,1641.033635245992
1984-12-04,Zimbabwe,1661.8270160593916
1984-12-04,El Salvador,1664.6229475323505
1984-12-04,Guatemala,1599.6252976543913
1984-12-04,Syria,1494.0943729383691
1984-12-04,Saudi Arabia,1743.1054726427944
1984-12-05,Bulgaria,1768.265981713076
1984-12-05,Luxembourg,1271.3275243401933
1984-12-05,Greece,1605.017389095837
1984-12-05,Romania,1762.981684012879
1984-12-05,South Korea,1777.5284114020255
1984-12-05,Kuwait,1762.6803901878284
1984-12-05,Malawi,1829.8896117815982
1984-12-05,Somalia,1418.5315055574924
1984-12-05,Singapore,1545.8358337230263
1984-12-05,China,1715.8663681752532
1984-12-05,Tanzania,1612.2652697023298
1984-12-05,Zambia,1710.3485339507517
1984-12-06,Kenya,1658.639242796531
1984-12-06,Zanzibar,1301.7687013717957
1984-12-07,Uganda,1672.8269394959705
1984-12-07,Zambia,1732.0973851609149
1984-12-07,Syria,1482.5404199307031
1984-12-07,South Korea,1776.2471101385377
1984-12-07,Iran,1889.2128811033176
1984-12-07,India,1443.3237049894014
1984-12-07,Honduras,1833.546525712072
1984-12-07,Ecuador,1614.835242732061
1984-12-08,France,2123.8911377790623
1984-12-08,German DR,1884.2274912417433
1984-12-08,Italy,1850.4867147464965
1984-12-08,Poland,1862.039320490862
1984-12-08,Kenya,1665.4562871000537
1984-12-08,Somalia,1413.3926155217687
1984-12-08,Qatar,1653.589385979841
1984-12-08,Saudi Arabia,1754.6594256504604
1984-12-08,Singapore,1529.4477319095058
1984-12-08,United Arab Emirates,1624.2482662978919
1984-12-08,Tanzania,1590.5164184921666
1984-12-08,Zimbabwe,1630.033711809413
1984-12-09,Kuwait,1763.9616914513163
1984-12-09,Syria,1533.1994832171745
1984-12-09,Ivory Coast,1762.8225526428635
1984-12-09,Guinea,1541.623392618595
1984-12-09,Malawi,1835.028501817322
1984-12-09,Zanzibar,1294.951657068273
1984-12-09,Guatemala,1575.173075503424
1984-12-09,Ecuador,1631.5665122677424
1984-12-09,Congo,1548.8329295141277
1984-12-09,Equatorial Guinea,1577.5191642262623
1984-12-09,India,1469.0451288468848
1984-12-09,China,1732.2544699887737
1984-12-10,Chad,1556.559888192939
1984-12-10,Cameroon,1752.0872207904501
1984-12-10,South Korea,1725.5880468520663
1984-12-10,Qatar,1662.078356488092
1984-12-10,Singapore,1507.4361943500346
1984-12-10,Iran,1863.4914572458342
1984-12-11,China,1743.0650368041895
1984-12-11,United Arab Emirates,1646.259803857363
1984-12-11,Saudi Arabia,1746.1704551422094
1984-12-11,Kuwait,1776.5273980493787
1984-12-12,Kenya,1646.847194791933
1984-12-12,Zambia,1727.0286391279049
1984-12-12,El Salvador,1689.0751696833179
1984-12-12,Ecuador,1596.7394280954775
1984-12-12,Uganda,1677.8956855289805
1984-12-12,Malawi,1837.5929203695862
1984-12-12,Chad,1541.8608455792696
1984-12-12,Gabon,1499.513981078266
1984-12-12,Congo,1581.3042848700854
1984-12-12,Central African Republic,1528.8899225588575
1984-12-13,Saudi Arabia,1778.7850342169486
1984-12-13,Iran,1840.336911238277
1984-12-14,Cameroon,1766.7862634041196
1984-12-14,Gabon,1503.1525034751505
1984-12-14,Central African Republic,1503.3817178336765
1984-12-14,Equatorial Guinea,1545.0478088703046
1984-12-14,Kuwait,1743.9128189746395
1984-12-14,China,1764.915997100333
1984-12-15,Malawi,1854.699060955593
1984-12-15,Zambia,1750.2255666680794
1984-12-15,Uganda,1660.7895449429736
1984-12-15,Kenya,1623.6502672517584
1984-12-16,Chad,1538.222323182385
1984-12-16,Equatorial Guinea,1541.4672181892267
1984-12-16,Guatemala,1610.0001596756888
1984-12-16,Honduras,1816.8152561763907
1984-12-16,Iran,1835.077008995067
1984-12-16,Kuwait,1715.7241731960366
1984-12-16,Malta,1431.0696672305671
1984-12-16,Germany,1954.3593786304768
1984-12-16,Saudi Arabia,1784.0449364601586
1984-12-16,China,1793.104642878936
1984-12-17,Egypt,1833.403215241714
1984-12-17,Norway,1772.8266476406786
1984-12-17,Cyprus,1348.8119199338043
1984-12-17,Luxembourg,1268.0793898822171
1984-12-17,Central African Republic,1506.9623085147543
1984-12-17,Cameroon,1747.5751940737618
1984-12-17,Congo,1606.8124895952665
1984-12-17,Gabon,1522.3635728055083
1984-12-19,Central African Republic,1494.950637837885
1984-12-19,Gabon,1499.5151911468306
1984-12-19,Greece,1647.7889943861212
1984-12-19,Belgium,1862.8102779238807
1984-12-19,Israel,1747.2154397440488
1984-12-19,Luxembourg,1244.927583641261
1984-12-20,Congo,1629.6608712539442
1984-12-20,Cameroon,1759.586864750631
1984-12-20,Egypt,1798.224979141319
1984-12-20,Norway,1808.0048837410736
1984-12-22,Albania,1491.6479709905614
1984-12-22,Belgium,1846.2998248028684
1984-12-22,Turkey,1600.5317727675747
1984-12-22,Luxembourg,1241.772767630361
1984-12-23,Cyprus,1371.9637261747605
1984-12-23,Netherlands,1815.303085281328
1984-12-23,Guatemala,1656.010239277618
1984-12-23,El Salvador,1681.2848147116106
1984-12-28,Ivory Coast,1745.9438713975508
1984-12-28,Tunisia,1816.372058361471
1984-12-28,Algeria,1826.440260105124
1984-12-28,Ghana,1811.0274580451587
1984-12-30,Algeria,1795.1102841239363
1984-12-30,Tunisia,1780.372747758059
1984-12-30,Ivory Coast,1781.943182000963
1984-12-30,Ghana,1842.3574340263465
1985-01-01,Ghana,1807.1927969059193
1985-01-01,Tunisia,1751.6445262662749
1985-01-01,Ivory Coast,1817.10781912139
1985-01-01,Algeria,1823.8385056157204
1985-01-02,Libya,1744.8479422652406
1985-01-02,Morocco,1761.4018943061142
1985-01-09,Israel,1750.3702557549489
1985-01-09,Greece,1664.2994475071334
1985-01-13,Barbados,1500.0401787181488
1985-01-13,Saint Lucia,1502.3633978309883
1985-01-19,Singapore,1530.5907403575918
1985-01-19,North Korea,1713.3520255291126
1985-01-20,Iran,1825.158385158673
1985-01-20,Yugoslavia,1871.4450242806206
1985-01-20,Guyana,1460.754085310038
1985-01-20,Cuba,1501.0191925961628
1985-01-21,China,1762.3225421996074
1985-01-21,Russia,1966.2299205449979
1985-01-23,Spain,1884.817493073045
1985-01-23,Finland,1595.58599490953
1985-01-25,Russia,1980.4002086744313
1985-01-25,Yugoslavia,1897.4717931711782
1985-01-27,Guyana,1494.2153718030227
1985-01-27,Cuba,1467.557906103178
1985-01-27,Honduras,1770.8051765744615
1985-01-27,Denmark,1900.3594954064658
1985-01-28,Iran,1799.1316162681153
1985-01-28,Russia,1943.3725484489405
1985-01-29,China,1748.152254070174
1985-01-29,Yugoslavia,1934.499453396669
1985-01-29,Germany,1957.171781735544
1985-01-29,Hungary,1873.7004353101745
1985-01-29,Uruguay,1912.3388526821595
1985-01-29,German DR,1872.1632394190294
1985-01-30,Portugal,1896.7488753537714
1985-01-30,Romania,1720.2100787225947
1985-01-31,India,1458.234562031469
1985-01-31,Morocco,1759.9735918434574
1985-01-31,Ivory Coast,1817.6889206183534
1985-01-31,Egypt,1769.0692210182456
1985-02-01,Colombia,1633.430886427417
1985-02-01,Switzerland,1822.0921779155015
1985-02-02,Morocco,1768.9556411575938
1985-02-02,Russia,1961.5872242464816
1985-02-02,Zimbabwe,1626.6361529384692
1985-02-02,Zambia,1758.984128485552
1985-02-03,Bolivia,1530.5084777237748
1985-02-03,German DR,1845.616901016863
1985-02-03,Cameroon,1748.8634228989815
1985-02-03,Egypt,1803.2401923242612
1985-02-03,Uruguay,1938.885191084326
1985-02-03,Paraguay,1820.882667595188
1985-02-03,Zimbabwe,1637.54154874475
1985-02-03,Zambia,1748.0787326792713
1985-02-04,Yugoslavia,1919.7928428072735
1985-02-04,Russia,1976.472048101158
1985-02-05,Mexico,1892.1410904921565
1985-02-05,Poland,1831.0421557969833
1985-02-05,Republic of Ireland,1738.737499107985
1985-02-05,Italy,1881.4838794403754
1985-02-05,Iran,1780.9169404705742
1985-02-05,North Korea,1698.8818257146336
1985-02-05,Bulgaria,1771.5141161710521
1985-02-05,Switzerland,1807.234267482006
1985-02-06,Bolivia,1582.098503134948
1985-02-06,Uruguay,1959.0705506272213
1985-02-06,Bulgaria,1804.5876205365257
1985-02-06,Poland,1806.2641414825687
1985-02-06,Cameroon,1783.5207256096937
1985-02-06,Egypt,1768.582889613549
1985-02-06,Chile,1873.9976963650759
1985-02-06,Paraguay,1800.6973080522926
1985-02-06,Costa Rica,1605.2744252844989
1985-02-06,El Salvador,1649.1062740226623
1985-02-06,Ecuador,1604.5297830671848
1985-02-06,German DR,1794.0268756056898
1985-02-06,Mexico,1916.919104806571
1985-02-06,Switzerland,1774.1607631165325
1985-02-08,USA,1677.8673187362888
1985-02-08,Switzerland,1815.8376454776808
1985-02-08,Chile,1897.7606962723896
1985-02-08,Finland,1586.040079425891
1985-02-10,Colombia,1648.2887968609123
1985-02-10,Poland,1806.1193801509464
1985-02-10,Ecuador,1589.4420954239602
1985-02-10,German DR,1809.1145632489145
1985-02-10,Guinea,1558.5020738639078
1985-02-10,Tunisia,1786.4004946006746
1985-02-10,Malta,1428.2572641255
1985-02-10,Portugal,1852.6945140031673
1985-02-10,Paraguay,1776.9343081449788
1985-02-10,Uruguay,1965.21903167783
1985-02-11,Gambia,1526.2649129108368
1985-02-11,Cape Verde,1463.334730760237
1985-02-11,Guinea-Bissau,1592.0968017287435
1985-02-11,Sierra Leone,1559.6285429275486
1985-02-12,Mali,1610.1826441109708
1985-02-12,Mauritania,1397.2636392245006
1985-02-12,Guinea,1605.771816449917
1985-02-12,Senegal,1631.3445499518016
1985-02-13,El Salvador,1615.3414801562017
1985-02-13,Costa Rica,1639.0392191509595
1985-02-13,Gambia,1490.8897375364825
1985-02-13,Guinea-Bissau,1589.3013996949253
1985-02-13,Cape Verde,1498.7099061345914
1985-02-13,Sierra Leone,1562.4239449613667
1985-02-14,Colombia,1631.0509475084586
1985-02-14,Poland,1823.3572295034
1985-02-14,Guinea,1577.9759648105485
1985-02-14,Mali,1623.7991565659017
1985-02-14,Mauritania,1383.6471267695697
1985-02-14,Senegal,1659.14040159117
1985-02-14,Uruguay,1980.3856743071724
1985-02-14,Finland,1577.4880918826489
1985-02-15,Cape Verde,1504.1505657198147
1985-02-15,Guinea-Bissau,1551.0240466016787
1985-02-15,Gambia,1529.167090629729
1985-02-15,Sierra Leone,1556.9832853761436
1985-02-16,Guinea,1551.9098736619862
1985-02-16,Mauritania,1373.4491542655887
1985-02-16,Mali,1649.865247714464
1985-02-16,Senegal,1669.338374095151
1985-02-17,Hong Kong,1550.0283412387764
1985-02-17,China,1762.8588646595695
1985-02-17,Peru,1638.1019965514206
1985-02-17,Bolivia,1575.9500220843395
1985-02-17,Macau,1456.02299090381
1985-02-17,Brunei,1319.6408105357032
1985-02-17,Guatemala,1688.1887799665662
1985-02-17,Costa Rica,1606.99615918939
1985-02-17,Ecuador,1636.230457273765
1985-02-17,Finland,1572.1156938624288
1985-02-19,Cape Verde,1538.1735688201034
1985-02-19,Senegal,1667.6586876862002
1985-02-19,Gambia,1531.563815273201
1985-02-19,Mali,1651.5449341234148
1985-02-20,Ivory Coast,1783.5179493123378
1985-02-20,Congo,1640.3843131055937
1985-02-20,Macau,1474.8165684339544
1985-02-20,China,1746.480739356856
1985-02-21,Cape Verde,1518.8637913834623
1985-02-21,Mali,1611.5780190007085
1985-02-21,Chile,1906.3126838156318
1985-02-21,Colombia,1676.1451554550847
1985-02-21,Ecuador,1660.756341388974
1985-02-21,Bolivia,1551.2601327770158
1985-02-22,Sudan,1591.7647068168794
1985-02-22,Libya,1746.2762447278974
1985-02-22,Gambia,1571.5307303959073
1985-02-22,Senegal,1686.9684651228413
1985-02-23,Singapore,1545.0609401720708
1985-02-23,Japan,1796.0021528647412
1985-02-23,Hong Kong,1566.4064665414899
1985-02-23,Brunei,1300.8472330055588
1985-02-24,Antigua and Barbuda,1458.4476202409885
1985-02-24,Dominica,1419.6929640668602
1985-02-24,Chile,1888.9124311402575
1985-02-24,Peru,1662.7918858587443
1985-02-24,El Salvador,1647.3845401177712
1985-02-24,Suriname,1603.538639271446
1985-02-24,Portugal,1857.490496202879
1985-02-24,Germany,1920.099829925229
1985-02-24,Saint Vincent and the Grenadines,1638.8302011950768
1985-02-24,Trinidad and Tobago,1634.730766403633
1985-02-24,Tunisia,1739.1307520146654
1985-02-24,Guinea,1567.7263181853161
1985-02-24,Uruguay,1985.7580723273925
1985-02-24,Colombia,1693.545408130459
1985-02-26,China,1756.8666503052261
1985-02-26,Brunei,1290.1560351159249
1985-02-26,Mexico,1875.2422224454228
1985-02-26,Finland,1547.5898097472198
1985-02-26,Wales,1769.90110373194
1985-02-26,Norway,1837.160641864147
1985-02-27,Uruguay,1995.1670382563912
1985-02-27,Peru,1709.958683837616
1985-02-27,Spain,1894.363408556684
1985-02-27,Scotland,1932.5966662771743
1985-02-27,Northern Ireland,1864.4066467616296
1985-02-27,England,1919.3924271612618
1985-02-27,Greece,1701.5830048625037
1985-02-27,Albania,1544.753371344462
1985-02-27,Israel,1713.0866983995786
1985-02-27,Republic of Ireland,1720.4135051035034
1985-02-27,El Salvador,1673.618552009395
1985-02-27,Suriname,1577.3046273798223
1985-02-27,Netherlands,1819.6403520068668
1985-02-27,Cyprus,1367.6264594492218
1985-02-28,Paraguay,1761.7676655156363
1985-02-28,Colombia,1684.1364422014603
1985-03-01,Brunei,1286.3299209114182
1985-03-01,China,1760.6927645097328
1985-03-02,Nepal,1369.7328449784986
1985-03-02,South Korea,1690.164453614717
1985-03-03,Honduras,1811.5006152489184
1985-03-03,Suriname,1555.4143592360094
1985-03-03,Madagascar,1722.266440120717
1985-03-03,Zimbabwe,1616.7765874623717
1985-03-03,Grenada,1506.6233726169007
1985-03-03,Trinidad and Tobago,1635.084723631914
1985-03-03,Dominica,1393.02550010392
1985-03-03,Cayman Islands,1600.0
1985-03-03,Antigua and Barbuda,1485.1150842039287
1985-03-03,Guadeloupe,1531.5709811457277
1985-03-03,Ecuador,1681.6027448788584
1985-03-03,Chile,1841.7456331613857
1985-03-05,Ivory Coast,1801.813582407243
1985-03-05,DR Congo,1656.503076380199
1985-03-06,Costa Rica,1583.8819988318078
1985-03-06,Guatemala,1711.3029403241485
1985-03-06,Honduras,1792.6793654779501
1985-03-06,Suriname,1574.2356090069777
1985-03-08,Algeria,1823.257404118757
1985-03-08,Mauritania,1357.6327097422588
1985-03-08,Libya,1733.7497701635082
1985-03-08,Sudan,1604.2911813812686
1985-03-08,Saint Vincent and the Grenadines,1638.476243966796
1985-03-08,Canada,1573.640823258135
1985-03-09,Peru,1730.2253954910893
1985-03-09,Chile,1828.820418568982
1985-03-10,Uruguay,1974.9003266029179
1985-03-10,Ecuador,1694.5279594712622
1985-03-10,Trinidad and Tobago,1654.4717563647619
1985-03-10,Canada,1609.175070987054
1985-03-10,El Salvador,1695.5088201532078
1985-03-10,Honduras,1805.9640178344148
1985-03-10,French Guiana,1535.5675725059907
1985-03-10,Guyana,1491.9180874038868
1985-03-10,Malaysia,1610.3314608167127
1985-03-10,South Korea,1698.355278744259
1985-03-12,Algeria,1827.1059715871984
1985-03-12,German DR,1762.3262013991096
1985-03-13,Jamaica,1418.1449058180663
1985-03-13,Canada,1643.0642905069078
1985-03-13,Greece,1718.8917288338823
1985-03-13,Italy,1899.807873444857
1985-03-14,Honduras,1826.7353879982563
1985-03-14,El Salvador,1674.7374499893663
1985-03-15,Indonesia,1421.216985254509
1985-03-15,Thailand,1586.5023144997742
1985-03-15,Jordan,1403.738154189805
1985-03-15,Qatar,1697.5019497254411
1985-03-16,Nepal,1361.5420198489567
1985-03-16,Malaysia,1647.7734964131066
1985-03-17,French Guiana,1501.8182782163574
1985-03-17,Suriname,1560.950956650513
1985-03-17,Jamaica,1435.2418105469894
1985-03-17,Canada,1625.9673857779846
1985-03-17,Chile,1820.5284402495504
1985-03-17,Ecuador,1684.5655292808897
1985-03-18,Indonesia,1464.5014933030618
1985-03-18,Bangladesh,1426.7006712152045
1985-03-21,Peru,1738.517373810521
1985-03-21,Ecuador,1665.7407867179234
1985-03-21,Japan,1807.4528081509106
1985-03-21,North Korea,1675.836541139409
1985-03-21,Indonesia,1491.2503262200798
1985-03-21,India,1449.2525127173326
1985-03-21,Costa Rica,1624.4162898128673
1985-03-21,Canada,1610.9753479417943
1985-03-22,Mauritania,1353.7841422738175
1985-03-22,Algeria,1821.5763657200876
1985-03-22,Syria,1520.633776619112
1985-03-22,Kuwait,1725.6427970324307
1985-03-23,Zimbabwe,1655.61535971965
1985-03-23,Madagascar,1683.4276678634387
1985-03-23,Thailand,1543.2178064512213
1985-03-23,Bangladesh,1399.9518382981864
1985-03-23,Zambia,1768.8436939616495
1985-03-23,Malawi,1845.9404991381205
1985-03-23,Alderney,1201.3718689256298
1985-03-23,Jersey,1818.9883238022855
1985-03-24,Guyana,1525.6673816935202
1985-03-24,Suriname,1585.8937675828188
1985-03-24,Costa Rica,1653.2562842354507
1985-03-24,Canada,1582.1353535192109
1985-03-24,Saint Vincent and the Grenadines,1602.941996237877
1985-03-24,Grenada,1487.2363398840528
1985-03-24,Brunei,1282.6585991259728
1985-03-24,Philippines,1208.8509980386405
1985-03-24,Chile,1839.3531828125167
1985-03-24,Uruguay,1984.8627567932904
1985-03-25,Zambia,1775.3936110301074
1985-03-25,Malawi,1839.3905820696625
1985-03-26,England,1944.6838195852588
1985-03-26,Republic of Ireland,1719.7809515231272
1985-03-26,Thailand,1561.5037537891094
1985-03-26,India,1422.8613353660621
1985-03-27,Switzerland,1804.5134284034984
1985-03-27,Czechoslovakia,1823.372133609885
1985-03-27,Belgium,1793.1944244489678
1985-03-27,Greece,1733.2393602060636
1985-03-27,Germany,1944.751473876446
1985-03-27,Malta,1423.4612819257882
1985-03-27,Romania,1764.2644400731988
1985-03-27,Poland,1778.263021556774
1985-03-27,Russia,2001.620930711439
1985-03-27,Austria,1812.4956427085103
1985-03-27,Scotland,1899.3086032311624
1985-03-27,Wales,1775.6372802006715
1985-03-27,Spain,1927.651471602696
1985-03-27,Northern Ireland,1839.1152543376327
1985-03-27,Yugoslavia,1894.6439601969923
1985-03-27,Luxembourg,1235.0211352721774
1985-03-28,Albania,1527.4446473730834
1985-03-28,Turkey,1607.2834051257582
1985-03-29,Egypt,1769.8719318763856
1985-03-29,Cameroon,1782.2316833468572
1985-03-29,Jordan,1454.3998097419176
1985-03-29,Iraq,1898.9448548245286
1985-03-29,Libya,1753.06154756434
1985-03-29,Tunisia,1755.4248139125107
1985-03-29,Panama,1396.3658465918952
1985-03-29,Guatemala,1670.768649343089
1985-03-29,Thailand,1550.129808957777
1985-03-29,Indonesia,1517.6415035713503
1985-03-29,Yemen,1289.1595716040936
1985-03-29,Syria,1566.5320125847977
1985-03-29,Yemen DPR,1525.861097126793
1985-03-29,Bahrain,1504.4056796794805
1985-03-30,Bangladesh,1381.6658909602984
1985-03-30,India,1434.2352801973946
1985-03-31,Malawi,1833.926299154937
